Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
170,0.62,0,157,167,9,3,89.0,0,0,0,0,0,0.09800052642822266,0.020999431610107422,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
171,0.62,0,157,167,9,6,45.57142857142857,0,0,0,0,0,0.09800052642822266,0.020999431610107422,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
172,0.62,0,157,167,6,3,66.66666666666667,0,0,0,0,0,0.09800052642822266,0.020999431610107422,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
173,0.64,0,158,168,6,5,65.8,0,0,0,1,0,0.09800052642822266,0.020999431610107422,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
174,0.64,0,158,168,6,4,123.25,0,0,0,0,0,0.09900045394897461,0.021999359130859375,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
175,0.66,0,158,168,7,4,93.75,0,0,0,0,0,0.09900045394897461,0.021999359130859375,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
176,0.66,0,158,168,6,3,121.75,0,0,0,0,0,0.09900045394897461,0.021999359130859375,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
177,0.66,0,158,168,6,4,136.5,0,0,0,0,0,0.09900045394897461,0.021999359130859375,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
178,0.66,0,159,169,4,1,21.0,0,0,0,1,0,0.09900045394897461,0.021999359130859375,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
179,0.66,0,161,171,7,5,98.4,0,0,1,0,0,0.10000014305114746,0.022999048233032227,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
180,0.66,0,163,174,3,2,96.66666666666667,0,0,1,1,0,0.10000014305114746,0.022999048233032227,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
181,0.66,0,164,175,5,4,128.66666666666666,0,0,0,1,0,0.10100078582763672,0.022999048233032227,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
182,0.64,0,165,176,5,3,144.0,0,0,0,1,0,0.10100078582763672,0.022999048233032227,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
183,0.64,0,167,178,10,5,118.5,0,1,0,0,0,0.10100078582763672,0.022999048233032227,0.0,0.0029997825622558594,0.0009999275207519531,0.0010004043579101562
184,0.64,0,168,180,5,2,157.0,0,0,1,0,0,0.10200071334838867,0.022999048233032227,0.0,0.0039997100830078125,0.0009999275207519531,0.0010004043579101562
185,0.64,0,169,182,6,1,129.0,0,0,1,0,0,0.10200071334838867,0.022999048233032227,0.0,0.0039997100830078125,0.0009999275207519531,0.0010004043579101562
186,0.64,0,170,183,4,3,71.0,0,0,0,1,0,0.10200071334838867,0.022999048233032227,0.0,0.0039997100830078125,0.0009999275207519531,0.0010004043579101562
187,0.64,0,172,185,10,6,108.16666666666667,0,1,1,0,0,0.10300111770629883,0.022999048233032227,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
188,0.64,0,173,186,6,1,0.0,0,0,0,1,0,0.10300111770629883,0.022999048233032227,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
189,0.64,0,173,186,8,5,55.400000000000006,0,0,0,0,0,0.10300111770629883,0.022999048233032227,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
190,0.64,0,175,188,11,4,56.0,0,0,1,0,0,0.10300111770629883,0.022999048233032227,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
191,0.64,0,175,188,6,3,103.33333333333333,0,0,0,0,0,0.10400056838989258,0.023998498916625977,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
192,0.62,0,175,188,7,4,160.0,0,0,0,0,0,0.10400056838989258,0.023998498916625977,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
193,0.62,0,176,189,5,1,170.0,0,0,0,1,0,0.10400056838989258,0.023998498916625977,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
194,0.62,0,176,189,7,2,111.0,0,0,0,0,0,0.10400056838989258,0.023998498916625977,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
195,0.62,0,177,191,8,3,79.75,0,0,1,0,0,0.10500049591064453,0.02499842643737793,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
196,0.62,0,177,191,9,5,104.4,0,0,0,0,0,0.10500049591064453,0.02499842643737793,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
197,0.62,0,177,191,5,3,170.33333333333334,0,0,0,0,0,0.10500049591064453,0.02499842643737793,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
198,0.62,0,177,191,5,3,93.33333333333333,0,0,0,0,0,0.10600066184997559,0.02499842643737793,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
199,0.62,0,177,191,9,5,98.66666666666667,0,0,0,0,0,0.10600066184997559,0.02499842643737793,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
200,0.62,0,177,191,7,1,194.0,0,0,0,0,0,0.10600066184997559,0.02499842643737793,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
201,0.6,0,177,191,6,2,142.33333333333334,0,0,0,0,0,0.10600066184997559,0.02499842643737793,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
202,0.6,0,177,191,7,3,157.75,0,0,0,0,0,0.10700082778930664,0.025998592376708984,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
203,0.6,0,178,193,6,3,152.8,0,0,1,0,0,0.10700082778930664,0.025998592376708984,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
204,0.6,0,178,193,8,4,143.5,0,0,0,0,0,0.10700082778930664,0.025998592376708984,0.0,0.005000114440917969,0.0009999275207519531,0.0010004043579101562
205,0.6,0,180,195,10,5,120.0,0,1,1,0,0,0.10800051689147949,0.025998592376708984,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
206,0.6,0,180,195,12,5,124.28571428571429,0,0,0,0,0,0.10800051689147949,0.025998592376708984,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
207,0.6,0,180,195,8,3,97.5,0,0,0,0,0,0.10800051689147949,0.025998592376708984,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
208,0.6,0,180,195,6,1,203.0,0,0,0,0,0,0.10800051689147949,0.025998592376708984,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
209,0.62,0,180,195,8,6,119.71428571428571,0,0,0,0,0,0.10900020599365234,0.026998281478881836,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
210,0.62,0,181,197,10,8,107.66666666666667,0,0,1,0,0,0.10900020599365234,0.026998281478881836,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
211,0.62,0,183,199,17,9,67.0,0,0,1,0,0,0.10900020599365234,0.026998281478881836,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
212,0.62,0,183,199,15,9,111.0909090909091,0,0,0,0,0,0.1100003719329834,0.02799844741821289,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
213,0.62,0,184,200,3,1,189.0,0,0,0,1,0,0.1100003719329834,0.02799844741821289,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
214,0.62,0,184,200,13,5,126.4,0,0,0,0,0,0.1100003719329834,0.02799844741821289,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
215,0.62,0,185,202,9,4,112.6,0,0,1,0,0,0.11100101470947266,0.02899909019470215,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
216,0.62,0,185,202,6,3,147.0,0,0,0,0,0,0.11100101470947266,0.02899909019470215,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
217,0.64,0,185,202,10,5,138.14285714285714,0,0,0,0,0,0.11100101470947266,0.02899909019470215,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
218,0.64,0,187,204,9,8,133.25,0,1,0,0,0,0.1120004653930664,0.0299985408782959,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
219,0.66,0,187,204,5,1,188.0,0,0,0,0,0,0.1120004653930664,0.0299985408782959,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
220,0.66,0,188,205,4,3,87.33333333333334,0,0,0,1,0,0.1120004653930664,0.0299985408782959,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
221,0.66,0,189,206,3,2,20.5,0,0,0,1,0,0.11300039291381836,0.03099846839904785,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
222,0.66,0,189,206,13,10,84.36363636363637,0,0,0,0,0,0.11300039291381836,0.03099846839904785,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
223,0.66,0,190,208,11,6,138.25,0,0,1,0,0,0.11300039291381836,0.03099846839904785,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
224,0.66,0,193,211,5,3,137.66666666666669,0,1,0,1,0,0.11400032043457031,0.031998395919799805,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
225,0.66,0,193,211,11,5,89.6,0,0,0,0,0,0.11400032043457031,0.031998395919799805,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
226,0.66,0,193,211,12,9,79.1,0,0,0,0,0,0.11400032043457031,0.031998395919799805,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
227,0.66,0,195,213,6,4,166.8,0,1,0,0,0,0.11500048637390137,0.03299856185913086,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
228,0.66,0,195,213,12,6,145.0,0,0,0,0,0,0.11500048637390137,0.03299856185913086,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
229,0.68,0,195,213,7,3,107.0,0,0,0,0,0,0.11500048637390137,0.03299856185913086,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
230,0.68,0,195,213,9,5,155.0,0,0,0,0,0,0.11600065231323242,0.033998727798461914,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
231,0.68,0,197,215,17,3,142.25,0,0,1,0,0,0.11600065231323242,0.033998727798461914,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
232,0.68,0,198,217,10,2,214.0,0,0,1,0,0,0.11600065231323242,0.033998727798461914,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
233,0.68,0,198,217,6,4,155.25,0,0,0,0,0,0.11700034141540527,0.034998416900634766,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
234,0.68,0,199,219,17,10,96.15384615384616,0,1,1,0,0,0.11700034141540527,0.034998416900634766,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
235,0.7,0,199,219,8,7,132.4,0,0,0,0,0,0.11800050735473633,0.03599858283996582,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
236,0.7,0,201,221,16,7,97.125,0,1,1,0,0,0.11800050735473633,0.03599858283996582,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
237,0.7,0,201,221,5,4,129.0,0,0,0,0,0,0.11800050735473633,0.03599858283996582,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
238,0.7,0,203,223,8,5,130.0,0,1,0,0,0,0.11900067329406738,0.036998748779296875,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
239,0.7,0,203,223,7,1,222.0,0,0,0,0,0,0.11900067329406738,0.036998748779296875,0.0,0.00599980354309082,0.0009999275207519531,0.0010004043579101562
240,0.7,0,204,225,12,9,144.69230769230768,0,0,1,0,0,0.12000083923339844,0.036998748779296875,0.0,0.006999969482421875,0.0009999275207519531,0.0010004043579101562
241,0.7,0,206,227,9,5,97.16666666666666,0,0,1,0,0,0.12000083923339844,0.036998748779296875,0.0,0.006999969482421875,0.0009999275207519531,0.0010004043579101562
242,0.7,0,207,229,7,1,99.0,0,0,1,0,0,0.12000083923339844,0.036998748779296875,0.0,0.006999969482421875,0.0009999275207519531,0.0010004043579101562
243,0.7,0,207,229,7,2,195.33333333333334,0,0,0,0,0,0.12100052833557129,0.03799843788146973,0.0,0.006999969482421875,0.0009999275207519531,0.0010004043579101562
244,0.7,0,209,231,9,6,120.5,0,1,1,0,0,0.12100052833557129,0.03799843788146973,0.0,0.006999969482421875,0.0009999275207519531,0.0010004043579101562
245,0.7,0,211,233,6,5,169.66666666666669,0,1,1,0,0,0.12200045585632324,0.03799843788146973,0.0,0.006999969482421875,0.0019998550415039062,0.0010004043579101562
246,0.7,0,211,233,8,2,128.0,0,0,0,0,0,0.12200045585632324,0.03799843788146973,0.0,0.006999969482421875,0.0019998550415039062,0.0010004043579101562
247,0.7,0,211,233,9,3,224.66666666666666,0,0,0,0,0,0.12200045585632324,0.03799843788146973,0.0,0.006999969482421875,0.0019998550415039062,0.0010004043579101562
248,0.7,0,212,234,4,1,0.0,0,0,0,1,0,0.1230006217956543,0.03799843788146973,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
249,0.7,0,214,236,10,5,139.66666666666669,0,0,1,0,0,0.1230006217956543,0.03799843788146973,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
250,0.7,0,214,236,7,2,104.5,0,0,0,0,0,0.1230006217956543,0.03799843788146973,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
251,0.7,0,214,236,6,5,132.2,0,0,0,0,0,0.12400102615356445,0.03899884223937988,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
252,0.7,0,214,236,6,3,102.33333333333334,0,0,0,0,0,0.12400102615356445,0.03899884223937988,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
253,0.7,0,216,238,16,12,118.30769230769232,0,0,1,0,0,0.12400102615356445,0.03899884223937988,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
254,0.7,0,218,240,8,3,141.33333333333331,0,0,1,0,0,0.1250007152557373,0.039998531341552734,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
255,0.7,0,218,240,8,2,172.0,0,0,0,0,0,0.1250007152557373,0.039998531341552734,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
256,0.72,0,218,240,15,2,195.0,0,0,0,0,0,0.1250007152557373,0.039998531341552734,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
257,0.74,0,218,240,11,4,136.0,0,0,0,0,0,0.12600064277648926,0.04099845886230469,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
258,0.74,0,218,240,6,2,117.0,0,0,0,0,0,0.12600064277648926,0.04099845886230469,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
259,0.74,0,220,242,9,4,230.0,0,1,1,0,0,0.12600064277648926,0.04099845886230469,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
260,0.74,0,220,242,7,3,155.0,0,0,0,0,0,0.12700176239013672,0.04199957847595215,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
261,0.76,0,220,242,15,9,151.7,0,0,0,0,0,0.12700176239013672,0.04199957847595215,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
262,0.76,0,220,242,5,4,66.0,0,0,0,0,0,0.12700176239013672,0.04199957847595215,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
263,0.76,0,220,242,10,3,147.75,0,0,0,0,0,0.12800073623657227,0.042998552322387695,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
264,0.76,0,220,242,18,13,164.21428571428572,0,0,0,0,0,0.12800073623657227,0.042998552322387695,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
265,0.74,0,220,242,9,2,166.0,0,0,0,0,0,0.12900137901306152,0.042998552322387695,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
266,0.72,0,220,242,7,5,150.2,0,0,0,0,0,0.12900137901306152,0.042998552322387695,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
267,0.72,0,220,242,10,6,177.0,0,0,0,0,0,0.12900137901306152,0.042998552322387695,0.0,0.00800013542175293,0.0019998550415039062,0.0010004043579101562
268,0.72,0,221,244,7,6,162.25,0,0,1,0,0,0.13000059127807617,0.042998552322387695,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
269,0.72,0,222,246,14,11,129.15384615384616,0,0,1,0,0,0.13000059127807617,0.042998552322387695,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
270,0.72,0,222,246,9,3,124.25,0,0,0,0,0,0.13000059127807617,0.042998552322387695,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
271,0.72,0,222,246,12,10,132.92307692307693,0,0,0,0,0,0.13100051879882812,0.04399847984313965,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
272,0.72,0,224,248,7,3,152.75,0,1,1,0,0,0.13100051879882812,0.04399847984313965,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
273,0.72,0,224,248,10,7,171.5,0,0,0,0,0,0.13100051879882812,0.04399847984313965,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
274,0.74,0,224,248,11,7,140.85714285714286,0,0,0,0,0,0.13200020790100098,0.0449981689453125,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
275,0.74,0,224,248,9,4,132.5,0,0,0,0,0,0.13200020790100098,0.0449981689453125,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
276,0.76,0,224,248,8,2,124.0,0,0,0,0,0,0.13200020790100098,0.0449981689453125,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
277,0.76,0,224,248,15,8,144.75,0,0,0,0,0,0.13300013542175293,0.04599809646606445,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
278,0.76,0,224,248,14,6,147.0,0,0,0,0,0,0.13300013542175293,0.04599809646606445,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
279,0.76,0,227,251,5,4,137.0,0,1,0,1,0,0.13300013542175293,0.04599809646606445,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
280,0.76,0,229,253,9,5,173.8,0,1,1,0,0,0.13400030136108398,0.04699826240539551,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
281,0.76,0,229,253,14,2,129.5,0,0,0,0,0,0.13400030136108398,0.04699826240539551,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
282,0.76,0,231,255,10,6,132.57142857142858,0,1,0,0,0,0.13500022888183594,0.04799818992614746,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
283,0.76,0,231,255,19,15,143.1875,0,0,0,0,0,0.13500022888183594,0.04799818992614746,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
284,0.76,0,233,257,13,8,214.0909090909091,0,1,1,0,0,0.136000394821167,0.048998355865478516,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
285,0.76,0,233,257,9,2,167.0,0,0,0,0,0,0.136000394821167,0.048998355865478516,0.0,0.008999347686767578,0.0019998550415039062,0.0010004043579101562
286,0.76,0,233,257,11,4,188.0,0,0,0,0,0,0.13700032234191895,0.048998355865478516,0.0,0.008999347686767578,0.0029997825622558594,0.0010004043579101562
287,0.76,0,235,259,6,3,187.66666666666669,0,1,0,0,0,0.13700032234191895,0.048998355865478516,0.0,0.008999347686767578,0.0029997825622558594,0.0010004043579101562
288,0.76,0,237,261,11,8,157.0,0,0,1,0,0,0.1380007266998291,0.048998355865478516,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
289,0.74,0,237,261,10,3,230.83333333333334,0,0,0,0,0,0.1380007266998291,0.048998355865478516,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
290,0.72,0,237,261,10,5,223.0,0,0,0,0,0,0.1380007266998291,0.048998355865478516,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
291,0.72,0,237,261,12,8,101.22222222222223,0,0,0,0,0,0.13900041580200195,0.048998355865478516,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
292,0.72,0,237,261,5,3,169.33333333333331,0,0,0,0,0,0.13900041580200195,0.048998355865478516,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
293,0.7,0,237,261,10,9,137.1818181818182,0,0,0,0,0,0.13900041580200195,0.048998355865478516,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
294,0.68,0,237,261,8,2,142.0,0,0,0,0,0,0.13900041580200195,0.048998355865478516,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
295,0.68,0,239,263,8,3,169.33333333333331,0,1,1,0,0,0.1400008201599121,0.04999876022338867,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
296,0.68,0,239,263,12,7,80.85714285714286,0,0,0,0,0,0.1400008201599121,0.04999876022338867,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
297,0.66,0,239,263,15,5,237.25,0,0,0,0,0,0.14100050926208496,0.05099844932556152,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
298,0.66,0,239,263,18,6,180.85714285714286,0,0,0,0,0,0.14100050926208496,0.05099844932556152,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
299,0.66,0,239,263,10,6,139.5,0,0,0,0,0,0.14100050926208496,0.05099844932556152,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
300,0.64,0,239,263,18,13,129.14285714285714,0,0,0,0,0,0.1420001983642578,0.051998138427734375,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
301,0.64,0,239,263,11,6,172.22222222222223,0,0,0,0,0,0.1420001983642578,0.051998138427734375,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
302,0.64,0,239,263,9,6,174.66666666666669,0,0,0,0,0,0.14300060272216797,0.051998138427734375,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
303,0.66,0,239,263,9,4,176.5,0,0,0,0,0,0.14300060272216797,0.051998138427734375,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
304,0.66,0,239,263,13,6,133.14285714285714,0,0,0,0,0,0.14300060272216797,0.051998138427734375,0.0,0.009999752044677734,0.0029997825622558594,0.0010004043579101562
305,0.66,0,241,265,16,4,283.85714285714283,0,1,1,0,0,0.14400029182434082,0.051998138427734375,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
306,0.66,0,241,265,11,3,190.75,0,0,0,0,0,0.14400029182434082,0.051998138427734375,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
307,0.68,0,241,265,9,4,247.75,0,0,0,0,0,0.14400029182434082,0.051998138427734375,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
308,0.7,0,241,265,7,3,218.66666666666669,0,0,0,0,0,0.14500045776367188,0.051998138427734375,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
309,0.7,0,241,265,5,2,269.6666666666667,0,0,0,0,0,0.14500045776367188,0.051998138427734375,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
310,0.7,0,241,265,12,7,103.57142857142858,0,0,0,0,0,0.14500045776367188,0.051998138427734375,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
311,0.68,0,241,265,7,5,181.6,0,0,0,0,0,0.14500045776367188,0.051998138427734375,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
312,0.68,0,243,267,14,5,241.25,0,1,0,0,0,0.14600038528442383,0.05299806594848633,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
313,0.68,0,243,267,6,3,136.0,0,0,0,0,0,0.14600038528442383,0.05299806594848633,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
314,0.68,0,245,269,12,5,186.6,0,0,1,0,0,0.14700007438659668,0.05399775505065918,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
315,0.66,0,245,269,13,8,188.27272727272725,0,0,0,0,0,0.14700007438659668,0.05399775505065918,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
316,0.68,0,245,269,12,4,223.0,0,0,0,0,0,0.14800071716308594,0.05499839782714844,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
317,0.68,0,246,271,11,7,179.11111111111111,0,0,1,0,0,0.14800071716308594,0.05499839782714844,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
318,0.68,0,246,271,11,5,140.2,0,0,0,0,0,0.14800071716308594,0.05499839782714844,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
319,0.66,0,246,271,15,9,190.25,0,0,0,0,0,0.1490004062652588,0.05599808692932129,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
320,0.66,0,247,273,9,5,199.57142857142856,0,0,1,0,0,0.1490004062652588,0.05599808692932129,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
321,0.66,0,247,273,14,7,249.6,0,0,0,0,0,0.15000033378601074,0.05699801445007324,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
322,0.66,0,247,273,6,4,152.25,0,0,0,0,0,0.15000033378601074,0.05699801445007324,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
323,0.66,0,247,273,14,9,264.0,0,0,0,0,0,0.15000033378601074,0.05699801445007324,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
324,0.68,0,247,273,15,8,181.88888888888889,0,0,0,0,0,0.1510000228881836,0.05699801445007324,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
325,0.68,0,249,275,10,6,199.66666666666669,0,1,0,0,0,0.1510000228881836,0.05699801445007324,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
326,0.66,0,249,275,10,5,100.80000000000001,0,0,0,0,0,0.1510000228881836,0.05699801445007324,0.0,0.010999441146850586,0.0029997825622558594,0.0010004043579101562
